item,period,forecast_quantity,lag
FP1-051,2023-06-26,6.131021225898964,4
FP1-051,2023-07-03,6.062543593179461,4
FP1-051,2023-07-10,6.030089370870927,4
FP1-051,2023-07-17,7.047339929846012,4
FP1-051,2023-07-24,7.022900758374471,4
FP1-051,2023-07-31,8.582267466941467,4
FP1-051,2023-08-07,7.753948966120857,4
FP1-051,2023-08-14,8.390411913130936,4
FP1-051,2023-08-21,8.702380511445591,4
FP1-051,2023-08-28,8.855877388121588,4
FP1-051,2023-09-04,8.417737129390128,4
FP1-051,2023-09-11,8.714656198699027,4
FP1-051,2023-09-18,9.37184460038526,4
FP1-051,2023-09-25,9.181877204157994,4
FP1-051,2023-10-02,9.088911827041974,4
FP1-051,2023-10-09,9.553316816100413,4
FP1-051,2023-10-16,9.78217952308556,4
FP1-051,2023-10-23,9.382690999936731,4
FP1-051,2023-10-30,11.220580491515614,4
FP1-051,2023-11-06,11.105040803092173,4
FP1-051,2023-11-13,11.051929967070093,4
FP1-051,2023-11-20,11.025673085129924,4
FP1-051,2023-11-27,11.518313235283342,4
FP1-051,2023-12-04,12.272465112805792,4
FP1-051,2023-12-11,11.626963824082617,4
FP1-051,2023-12-18,11.815085325155415,4
FP1-051,2023-12-25,12.414125157893787,4
FP1-052,2023-01-02,6.4026777327648,4
FP1-052,2023-01-09,6.277133531001676,4
FP1-052,2023-01-16,5.871488984116148,4
FP1-052,2023-01-23,6.533681504682633,4
FP1-052,2023-01-30,7.618420950702108,4
FP1-052,2023-02-06,7.412857096877086,4
FP1-052,2023-02-13,7.284061291287,4
FP1-052,2023-02-20,7.197026534866438,4
FP1-052,2023-02-27,6.836446284191738,4
FP1-052,2023-03-06,6.886102823361636,4
FP1-052,2023-03-13,6.920300668241819,4
FP1-052,2023-03-20,7.243880864497367,4
FP1-052,2023-03-27,5.18189348875994,4
FP1-052,2023-04-03,6.552374283722881,4
FP1-052,2023-04-10,7.1228166450489505,4
FP1-052,2023-04-17,7.094466240415501,4
FP1-052,2023-04-24,7.790272873476575,4
FP1-052,2023-05-01,7.844476423677394,4
FP1-052,2023-05-08,8.67300668026997,4
FP1-052,2023-05-15,8.486504517891191,4
FP1-052,2023-05-22,8.623954448500337,4
FP1-052,2023-05-29,9.25829427531438,4
FP1-052,2023-06-05,8.91781647937235,4
FP1-052,2023-06-12,6.865258911582583,4
FP1-052,2023-06-19,7.379574252691076,4
FP1-052,2023-06-26,8.325486233104245,4
FP1-052,2023-07-03,8.868197721193935,4
FP1-052,2023-07-10,10.086396272369008,4
FP1-052,2023-07-17,10.790928860428165,4
FP1-052,2023-07-24,11.105591838660484,4
FP1-052,2023-07-31,11.360641613601235,4
FP1-052,2023-08-07,11.363217645435551,4
FP1-052,2023-08-14,11.654363144981174,4
FP1-052,2023-08-21,12.289546679716173,4
FP1-052,2023-08-28,12.955818034848175,4
FP1-052,2023-09-04,13.227254601753515,4
FP1-052,2023-09-11,13.38207991952808,4
FP1-052,2023-09-18,13.618910554256864,4
FP1-052,2023-09-25,8.920089873954078,4
FP1-052,2023-10-02,9.164863158651816,4
FP1-052,2023-10-09,9.13203729635523,4
FP1-052,2023-10-16,9.309007717540474,4
FP1-052,2023-10-23,10.111594635182296,4
FP1-052,2023-10-30,10.184422796965169,4
FP1-052,2023-11-06,10.396602605526347,4
FP1-052,2023-11-13,10.276173495053635,4
FP1-052,2023-11-20,10.318914281565153,4
FP1-052,2023-11-27,10.203097042925855,4
FP1-052,2023-12-04,10.26200545982313,4
FP1-052,2023-12-11,10.616401381564343,4
FP1-052,2023-12-18,10.758904529792504,4
FP1-052,2023-12-25,10.733369568340398,4
FP1-053,2023-01-02,7.086604157604983,4
FP1-053,2023-01-09,7.379989483318753,4
FP1-053,2023-01-16,6.938051257094274,4
FP1-053,2023-01-23,6.3194767966028484,4
FP1-053,2023-01-30,4.2122848707306915,4
FP1-053,2023-02-06,2.582066926858307,4
FP1-053,2023-02-13,2.7400162352905686,4
FP1-053,2023-02-20,1.699775252829337,4
FP1-053,2023-02-27,1.0403836128310604,4
FP1-053,2023-03-06,0.6337493541996293,4
FP1-053,2023-03-13,0.3887731978802551,4
FP1-053,2023-03-20,1.0013023365715623,4
FP1-053,2023-03-27,0.6252477071404826,4
FP1-053,2023-04-03,0.3877713528879011,4
FP1-053,2023-04-10,0.2418121420888239,4
FP1-053,2023-04-17,0.1509045299269745,4
FP1-053,2023-04-24,2.7043945641880534,4
FP1-053,2023-05-01,4.0376848085056345,4
FP1-053,2023-05-08,4.866097426740623,4
FP1-053,2023-05-15,4.922318039072933,4
FP1-053,2023-05-22,5.3642967102605255,4
FP1-053,2023-05-29,5.624645048488358,4
FP1-053,2023-06-05,5.778251752310772,4
FP1-053,2023-06-12,6.27430062995758,4
FP1-053,2023-06-19,5.757125100086035,4
FP1-053,2023-06-26,8.287893434761553,4
FP1-053,2023-07-03,7.750122019977838,4
FP1-053,2023-07-10,8.25490515899878,4
FP1-053,2023-07-17,8.965166535403442,4
FP1-053,2023-07-24,7.772813220315371,4
FP1-053,2023-07-31,7.064097585768234,4
FP1-053,2023-08-07,8.229372501624436,4
FP1-053,2023-08-14,9.331377037901051,4
FP1-053,2023-08-21,9.603216420352425,4
FP1-053,2023-08-28,8.962602551930257,4
FP1-053,2023-09-04,7.78993685920205,4
FP1-053,2023-09-11,7.4744199227743255,4
FP1-053,2023-09-18,7.683163320276625,4
FP1-053,2023-09-25,7.809325617626531,4
FP1-053,2023-10-02,7.092547920218864,4
FP1-053,2023-10-09,7.055651920422575,4
FP1-053,2023-10-16,6.635973265331026,4
FP1-053,2023-10-23,7.177253562007495,4
FP1-053,2023-10-30,6.711222428949133,4
FP1-053,2023-11-06,8.398375957542573,4
FP1-053,2023-11-13,8.240615566108401,4
FP1-053,2023-11-20,8.935766536179667,4
FP1-053,2023-11-27,13.119102549587152,4
FP1-053,2023-12-04,10.163593964385235,4
FP1-053,2023-12-11,8.650671091009288,4
FP1-053,2023-12-18,8.038977122106154,4
FP1-053,2023-12-25,8.017125662087132,4
FP1-054,2023-01-02,5.000000000003,4
FP1-054,2023-01-09,5.0,4
FP1-054,2023-01-16,3.0002,4
FP1-054,2023-01-23,3.00000002,4
FP1-054,2023-01-30,3.000000000002,4
FP1-054,2023-02-06,3.9999000000000002,4
FP1-054,2023-02-13,3.99999999,4
FP1-054,2023-02-20,3.999999999999,4
FP1-054,2023-02-27,4.0,4
FP1-054,2023-03-06,3.0000999999999998,4
FP1-054,2023-03-13,6.99960001,4
FP1-054,2023-03-20,5.000199960001,4
FP1-054,2023-03-27,5.000000019996,4
FP1-054,2023-04-03,5.000000000001999,4
FP1-054,2023-04-10,7.999700000000001,4
FP1-054,2023-04-17,7.00009997,4
FP1-054,2023-04-24,8.999800009997,4
FP1-054,2023-05-01,11.999699980001,4
FP1-054,2023-05-08,11.000099969998,4
FP1-054,2023-05-15,11.999900009996999,4
FP1-054,2023-05-22,11.999999990001,4
FP1-054,2023-05-29,10.000199999999,4
FP1-054,2023-06-05,7.00030002,4
FP1-054,2023-06-12,6.000100030002,4
FP1-054,2023-06-19,6.000000010003,4
FP1-054,2023-06-26,5.000100000001,4
FP1-054,2023-07-03,4.00010001,4
FP1-054,2023-07-10,4.000000010001,4
FP1-054,2023-07-17,4.000000000001,4
FP1-054,2023-07-24,3.0001,4
FP1-054,2023-07-31,2.00010001,4
FP1-054,2023-08-07,2.9999000100010003,4
FP1-054,2023-08-14,1.0001999900010001,4
FP1-054,2023-08-21,1.999900019999,4
FP1-054,2023-08-28,1.9999999900019998,4
FP1-054,2023-09-04,4.999699999999001,4
FP1-054,2023-09-11,5.9998999699999995,4
FP1-054,2023-09-18,3.000299989997,4
FP1-054,2023-09-25,3.999900029999,4
FP1-054,2023-10-02,5.999799990003,4
FP1-054,2023-10-09,5.000099979999,4
FP1-054,2023-10-16,10.999400009998,4
FP1-054,2023-10-23,8.000299940001,4
FP1-054,2023-10-30,10.999700029993999,4
FP1-054,2023-11-06,15.999499970003,4
FP1-054,2023-11-13,15.000099949997,4
FP1-054,2023-11-20,16.999800009995,4
FP1-054,2023-11-27,14.000299980001,4
FP1-054,2023-12-04,13.000100029998,4
FP1-054,2023-12-11,10.000300010003,4
FP1-054,2023-12-18,8.000200030001,4
FP1-054,2023-12-25,8.999900020003,4
FP1-055,2023-01-02,14.373618335103252,4
FP1-055,2023-01-09,15.210382778280382,4
FP1-055,2023-01-16,13.176121658065478,4
FP1-055,2023-01-23,10.257147754793355,4
FP1-055,2023-01-30,7.590917780256373,4
FP1-055,2023-02-06,6.228709030070197,4
FP1-055,2023-02-13,4.544613539002917,4
FP1-055,2023-02-20,4.24966404034811,4
FP1-055,2023-02-27,4.639726294539923,4
FP1-055,2023-03-06,4.30894986858542,4
FP1-055,2023-03-13,5.183260102013121,4
FP1-055,2023-03-20,4.057962976371661,4
FP1-055,2023-03-27,4.027460097473456,4
FP1-055,2023-04-03,3.4981268490117285,4
FP1-055,2023-04-10,3.7570578134375516,4
FP1-055,2023-04-17,3.881868834143948,4
FP1-055,2023-04-24,3.427923348101105,4
FP1-055,2023-05-01,3.722202837727084,4
FP1-055,2023-05-08,4.378695143930496,4
FP1-055,2023-05-15,4.701093503823606,4
FP1-055,2023-05-22,4.85511663226526,4
FP1-055,2023-05-29,4.413802687201592,4
FP1-055,2023-06-05,3.6856931810057434,4
FP1-055,2023-06-12,3.847100233450868,4
FP1-055,2023-06-19,3.411799891700549,4
FP1-055,2023-06-26,3.714438855770416,4
FP1-055,2023-07-03,5.410626533074539,4
FP1-055,2023-07-10,4.681667937912001,4
FP1-055,2023-07-17,3.8194250686584845,4
FP1-055,2023-07-24,3.3976331864199434,4
FP1-055,2023-07-31,1.646120288861823,4
FP1-055,2023-08-07,2.857301993881305,4
FP1-055,2023-08-14,3.951888815404172,4
FP1-055,2023-08-21,3.977518178619618,4
FP1-055,2023-08-28,4.5017471271306295,4
FP1-055,2023-09-04,4.7574971087316955,4
FP1-055,2023-09-11,6.423959733442812,4
FP1-055,2023-09-18,5.180707625721416,4
FP1-055,2023-09-25,5.088570513377859,4
FP1-055,2023-10-02,5.552703321237099,4
FP1-055,2023-10-09,4.760731207832248,4
FP1-055,2023-10-16,6.323888690917392,4
FP1-055,2023-10-23,4.281623949969873,4
FP1-055,2023-10-30,5.382526668790839,4
FP1-055,2023-11-06,8.96990781606668,4
FP1-055,2023-11-13,5.382839107163909,4
FP1-055,2023-11-20,21.3247021213763,4
FP1-055,2023-11-27,11.547750906056386,4
FP1-055,2023-12-04,17.95007579258587,4
FP1-055,2023-12-11,16.27235546694959,4
FP1-055,2023-12-18,12.433156693057999,4
FP1-055,2023-12-25,7.365261856602748,4
FP1-056,2023-01-02,4.311975746427888,4
FP1-056,2023-01-09,5.022541785552395,4
FP1-056,2023-01-16,5.0131844882880205,4
FP1-056,2023-01-23,5.007711489003961,4
FP1-056,2023-01-30,4.172025697113613,4
FP1-056,2023-02-06,3.676512177025801,4
FP1-056,2023-02-13,3.3911874209541537,4
FP1-056,2023-02-20,3.225967645362916,4
FP1-056,2023-02-27,3.1308867995631244,4
FP1-056,2023-03-06,3.4964738035579033,4
FP1-056,2023-03-13,4.129180000635168,4
FP1-056,2023-03-20,4.074396153208038,4
FP1-056,2023-03-27,3.6231048859829924,4
FP1-056,2023-04-03,3.7813217421477776,4
FP1-056,2023-04-10,3.872868829725312,4
FP1-056,2023-04-17,4.766182888367463,4
FP1-056,2023-04-24,4.443384057510085,4
FP1-056,2023-05-01,4.676868292745144,4
FP1-056,2023-05-08,4.393599203944352,4
FP1-056,2023-05-15,5.06197742998373,4
FP1-056,2023-05-22,5.880141416720334,4
FP1-056,2023-05-29,5.091375497456709,4
FP1-056,2023-06-05,5.8820754927587195,4
FP1-056,2023-06-12,5.104746123053064,4
FP1-056,2023-06-19,5.0616522790101826,4
FP1-056,2023-06-26,5.03628777272476,4
FP1-056,2023-07-03,5.432175343625516,4
FP1-056,2023-07-10,6.492513378248175,4
FP1-056,2023-07-17,7.1255650869602825,4
FP1-056,2023-07-24,6.6551663795921305,4
FP1-056,2023-07-31,6.798030914044091,4
FP1-056,2023-08-07,7.712081655597859,4
FP1-056,2023-08-14,8.259701092900986,4
FP1-056,2023-08-21,9.440599106777443,4
FP1-056,2023-08-28,9.688702603321522,4
FP1-056,2023-09-04,10.708862920525975,4
FP1-056,2023-09-11,12.210984678480262,4
FP1-056,2023-09-18,15.074734687529519,4
FP1-056,2023-09-25,14.5298931666692,4
FP1-056,2023-10-02,12.435150443297832,4
FP1-056,2023-10-09,11.77143258408024,4
FP1-056,2023-10-16,11.878696138010639,4
FP1-056,2023-10-23,10.079325579050883,4
FP1-056,2023-10-30,9.561076127217206,4
FP1-056,2023-11-06,9.767950560229373,4
FP1-056,2023-11-13,11.26501850304416,4
FP1-056,2023-11-20,9.326480979719602,4
FP1-056,2023-11-27,8.250490862905774,4
FP1-056,2023-12-04,9.053996979093995,4
FP1-056,2023-12-11,8.577961447894763,4
FP1-056,2023-12-18,8.315364766157687,4
FP1-056,2023-12-25,8.171839976714805,4
FP1-057,2023-01-02,2.924044142773411,4
FP1-057,2023-01-09,2.846572649370861,4
FP1-057,2023-01-16,2.8359749438714443,4
FP1-057,2023-01-23,2.6477092050284012,4
FP1-057,2023-01-30,2.2017428834607884,4
FP1-057,2023-02-06,1.7720401937191352,4
FP1-057,2023-02-13,1.6106348261582073,4
FP1-057,2023-02-20,1.807218855609103,4
FP1-057,2023-02-27,1.8676303976935487,4
FP1-057,2023-03-06,2.514317548191401,4
FP1-057,2023-03-13,1.9973367780231015,4
FP1-057,2023-03-20,2.409561762242224,4
FP1-057,2023-03-27,3.94147767476261,4
FP1-057,2023-04-03,5.43778489746037,4
FP1-057,2023-04-10,6.479453310189357,4
FP1-057,2023-04-17,7.422491817973693,4
FP1-057,2023-04-24,5.6564452334104605,4
FP1-057,2023-05-01,8.039402576977416,4
FP1-057,2023-05-08,9.167203754825946,4
FP1-057,2023-05-15,10.714624156446533,4
FP1-057,2023-05-22,11.679806603224595,4
FP1-057,2023-05-29,12.666073334419831,4
FP1-057,2023-06-05,12.878698820003036,4
FP1-057,2023-06-12,13.531163368643679,4
FP1-057,2023-06-19,14.203522914386788,4
FP1-057,2023-06-26,14.167323361735265,4
FP1-057,2023-07-03,15.616450799623337,4
FP1-057,2023-07-10,15.015427394940222,4
FP1-057,2023-07-17,13.466774577693128,4
FP1-057,2023-07-24,13.630004034659041,4
FP1-057,2023-07-31,16.057876042841166,4
FP1-057,2023-08-07,16.321538404597373,4
FP1-057,2023-08-14,15.911436205019164,4
FP1-057,2023-08-21,15.264005298540479,4
FP1-057,2023-08-28,11.542494841267679,4
FP1-057,2023-09-04,9.136239854657049,4
FP1-057,2023-09-11,9.382351954797514,4
FP1-057,2023-09-18,8.712201022283217,4
FP1-057,2023-09-25,8.510134906286783,4
FP1-057,2023-10-02,8.648261735019005,4
FP1-057,2023-10-09,8.46712766180267,4
FP1-057,2023-10-16,8.057308411214409,4
FP1-057,2023-10-23,8.320991861884908,4
FP1-057,2023-10-30,8.232832698342378,4
FP1-057,2023-11-06,7.8910463363549805,4
FP1-057,2023-11-13,5.654192656421895,4
FP1-057,2023-11-20,6.347530836905165,4
FP1-057,2023-11-27,6.53178432529301,4
FP1-057,2023-12-04,8.285776601480382,4
FP1-057,2023-12-11,7.3996615807063275,4
FP1-057,2023-12-18,6.76118256958629,4
FP1-057,2023-12-25,6.017975275189354,4
FP1-058,2023-01-02,5.839801596493028,4
FP1-058,2023-01-09,6.125405965709197,4
FP1-058,2023-01-16,6.094880429894544,4
FP1-058,2023-01-23,6.5605200850973855,4
FP1-058,2023-01-30,6.1799000602856875,4
FP1-058,2023-02-06,6.136893858824809,4
FP1-058,2023-02-13,6.104723065806424,4
FP1-058,2023-02-20,6.318322496772203,4
FP1-058,2023-02-27,6.242133078291666,4
FP1-058,2023-03-06,6.184401074676476,4
FP1-058,2023-03-13,6.14043416364979,4
FP1-058,2023-03-20,6.106727898965353,4
FP1-058,2023-03-27,6.0812139468459865,4
FP1-058,2023-04-03,6.061799259858416,4
FP1-058,2023-04-10,6.764401705601167,4
FP1-058,2023-04-17,6.575899796531249,4
FP1-058,2023-04-24,7.404528824341623,4
FP1-058,2023-05-01,8.747720966970837,4
FP1-058,2023-05-08,7.903289054769834,4
FP1-058,2023-05-15,7.929582358094083,4
FP1-058,2023-05-22,8.198213618164331,4
FP1-058,2023-05-29,8.14784306911255,4
FP1-058,2023-06-05,7.868165890443169,4
FP1-058,2023-06-12,8.385806988316501,4
FP1-058,2023-06-19,8.289018386941024,4
FP1-058,2023-06-26,8.219131592257398,4
FP1-058,2023-07-03,8.895139801829396,4
FP1-058,2023-07-10,9.181425180715193,4
FP1-058,2023-07-17,8.881000580613744,4
FP1-058,2023-07-24,8.66659884866171,4
FP1-058,2023-07-31,8.506308929313311,4
FP1-058,2023-08-07,8.38428432574805,4
FP1-058,2023-08-14,8.291186773140952,4
FP1-058,2023-08-21,8.462280211397264,4
FP1-058,2023-08-28,9.490625404962245,4
FP1-058,2023-09-04,9.697289944069382,4
FP1-058,2023-09-11,10.062909577027234,4
FP1-058,2023-09-18,10.804584547997875,4
FP1-058,2023-09-25,11.23074153686634,4
FP1-058,2023-10-02,11.065820836528463,4
FP1-058,2023-10-09,10.961817111462944,4
FP1-058,2023-10-16,10.886842060732297,4
FP1-058,2023-10-23,11.030150333324281,4
FP1-058,2023-10-30,10.943903210701855,4
FP1-058,2023-11-06,11.275417392848235,4
FP1-058,2023-11-13,10.946874920925401,4
FP1-058,2023-11-20,10.672401096025801,4
FP1-058,2023-11-27,10.649657208547511,4
FP1-058,2023-12-04,9.737517897591049,4
FP1-058,2023-12-11,9.541246919915928,4
FP1-058,2023-12-18,9.924832003490465,4
FP1-058,2023-12-25,9.944287557503037,4
FP1-059,2023-01-02,0.6123682627032261,4
FP1-059,2023-01-09,0.8963662048181411,4
FP1-059,2023-01-16,0.4208220267853465,4
FP1-059,2023-01-23,0.5662954110668377,4
FP1-059,2023-01-30,2.6927698976706145,4
FP1-059,2023-02-06,2.092241608433541,4
FP1-059,2023-02-13,2.8291295937427665,4
FP1-059,2023-02-20,2.07733247059965,4
FP1-059,2023-02-27,1.0350761996397497,4
FP1-059,2023-03-06,2.5207035702955873,4
FP1-059,2023-03-13,2.265932968551097,4
FP1-059,2023-03-20,0.8060362358463957,4
FP1-059,2023-03-27,0.7445632283955139,4
FP1-059,2023-04-03,1.3902616519788284,4
FP1-059,2023-04-10,0.5810176386110758,4
FP1-059,2023-04-17,0.3669733699391582,4
FP1-059,2023-04-24,1.1115347763939227,4
FP1-059,2023-05-01,0.9233595831456677,4
FP1-059,2023-05-08,2.192755107991558,4
FP1-059,2023-05-15,2.7295425681704275,4
FP1-059,2023-05-22,3.1082805199384005,4
FP1-059,2023-05-29,5.877628680586411,4
FP1-059,2023-06-05,7.235654294049649,4
FP1-059,2023-06-12,13.921859242910624,4
FP1-059,2023-06-19,17.887554916406945,4
FP1-059,2023-06-26,10.198084105977506,4
FP1-059,2023-07-03,9.238851217856523,4
FP1-059,2023-07-10,12.300323983292097,4
FP1-059,2023-07-17,11.534188296944784,4
FP1-059,2023-07-24,10.677480269003674,4
FP1-059,2023-07-31,14.489623906505605,4
FP1-059,2023-08-07,13.796435463124972,4
FP1-059,2023-08-14,14.040122221742322,4
FP1-059,2023-08-21,10.695234558348538,4
FP1-059,2023-08-28,10.528197407355384,4
FP1-059,2023-09-04,11.419099721195566,4
FP1-059,2023-09-11,11.670741997690431,4
FP1-059,2023-09-18,12.977798960256143,4
FP1-059,2023-09-25,11.431360869298471,4
FP1-059,2023-10-02,11.843188938321228,4
FP1-059,2023-10-09,7.940204334833819,4
FP1-059,2023-10-16,7.277901169182728,4
FP1-059,2023-10-23,6.586789004881351,4
FP1-059,2023-10-30,7.107647351923732,4
FP1-059,2023-11-06,8.99193588055459,4
FP1-059,2023-11-13,6.7761829335615795,4
FP1-059,2023-11-20,4.879716380132899,4
FP1-059,2023-11-27,4.001532387973927,4
FP1-059,2023-12-04,4.167559354691035,4
FP1-059,2023-12-11,2.8230028439085473,4
FP1-059,2023-12-18,3.2940868407018087,4
FP1-059,2023-12-25,0.9757063007552562,4
FP1-060,2023-01-02,5.266381236376987,4
FP1-060,2023-01-09,5.251894871220912,4
FP1-060,2023-01-16,5.263956385865652,4
FP1-060,2023-01-23,5.401134585128176,4
FP1-060,2023-01-30,5.439886659788414,4
FP1-060,2023-02-06,6.50036228061878,4
FP1-060,2023-02-13,6.539045585581345,4
FP1-060,2023-02-20,6.56711142855371,4
FP1-060,2023-02-27,6.563350777737775,4
FP1-060,2023-03-06,6.762792644919028,4
FP1-060,2023-03-13,6.786078493511787,4
FP1-060,2023-03-20,6.845848550263722,4
FP1-060,2023-03-27,6.8718550972997585,4
FP1-060,2023-04-03,6.894979885354954,4
FP1-060,2023-04-10,7.049948210168764,4
FP1-060,2023-04-17,7.091235610223503,4
FP1-060,2023-04-24,7.143110999017523,4
FP1-060,2023-05-01,7.253555212037566,4
FP1-060,2023-05-08,7.957784292619358,4
FP1-060,2023-05-15,7.251099958907973,4
FP1-060,2023-05-22,7.413392002260926,4
FP1-060,2023-05-29,7.609478847431917,4
FP1-060,2023-06-05,7.796762531431329,4
FP1-060,2023-06-12,7.890937877230276,4
FP1-060,2023-06-19,7.703509883027812,4
FP1-060,2023-06-26,7.91710304025415,4
FP1-060,2023-07-03,8.070434506059405,4
FP1-060,2023-07-10,8.151949156757961,4
FP1-060,2023-07-17,8.203144740715187,4
FP1-060,2023-07-24,8.254697634916058,4
FP1-060,2023-07-31,8.307732756909727,4
FP1-060,2023-08-07,8.307973203479047,4
FP1-060,2023-08-14,8.432727084677403,4
FP1-060,2023-08-21,8.608147045069286,4
FP1-060,2023-08-28,8.442357367318454,4
FP1-060,2023-09-04,8.461512193007813,4
FP1-060,2023-09-11,8.497073862529138,4
FP1-060,2023-09-18,8.571469260318283,4
FP1-060,2023-09-25,8.588815295421867,4
FP1-060,2023-10-02,8.616984523183065,4
FP1-060,2023-10-09,8.636707243401327,4
FP1-060,2023-10-16,8.647785382234236,4
FP1-060,2023-10-23,8.695930384259531,4
FP1-060,2023-10-30,8.714466732919895,4
FP1-060,2023-11-06,8.562547338361012,4
FP1-060,2023-11-13,8.623338263078594,4
FP1-060,2023-11-20,8.681474083446957,4
FP1-060,2023-11-27,8.713395319174893,4
FP1-060,2023-12-04,8.754714206797454,4
FP1-060,2023-12-11,8.80909766955902,4
FP1-060,2023-12-18,8.86354015294306,4
FP1-060,2023-12-25,8.894294989545148,4
FP1-061,2023-01-02,1.4650401239220328,4
FP1-061,2023-01-09,1.4220349066873,4
FP1-061,2023-01-16,1.0092472545992617,4
FP1-061,2023-01-23,2.0473935279430346,4
FP1-061,2023-01-30,3.760317097666994,4
FP1-061,2023-02-06,4.014865256893767,4
FP1-061,2023-02-13,4.633683959078872,4
FP1-061,2023-02-20,5.057334835408543,4
FP1-061,2023-02-27,5.266492072815687,4
FP1-061,2023-03-06,5.441874775486744,4
FP1-061,2023-03-13,5.57511538137861,4
FP1-061,2023-03-20,5.437898564468018,4
FP1-061,2023-03-27,5.810333672653886,4
FP1-061,2023-04-03,6.880336786192233,4
FP1-061,2023-04-10,7.880075112686395,4
FP1-061,2023-04-17,8.447776508911529,4
FP1-061,2023-04-24,8.857281884982815,4
FP1-061,2023-05-01,8.773065520344222,4
FP1-061,2023-05-08,9.942082209753012,4
FP1-061,2023-05-15,9.933079563837627,4
FP1-061,2023-05-22,10.73398860862596,4
FP1-061,2023-05-29,10.800618550597553,4
FP1-061,2023-06-05,10.728112544554957,4
FP1-061,2023-06-12,10.540487988546127,4
FP1-061,2023-06-19,10.554746059647384,4
FP1-061,2023-06-26,9.98291904042056,4
FP1-061,2023-07-03,9.631138738846444,4
FP1-061,2023-07-10,9.830507415714855,4
FP1-061,2023-07-17,10.084910114810581,4
FP1-061,2023-07-24,9.810592047153458,4
FP1-061,2023-07-31,10.63887139031598,4
FP1-061,2023-08-07,11.255118105264012,4
FP1-061,2023-08-14,11.524572095993214,4
FP1-061,2023-08-21,12.556985534455688,4
FP1-061,2023-08-28,12.088133546554477,4
FP1-061,2023-09-04,12.603900809246925,4
FP1-061,2023-09-11,12.520689724927504,4
FP1-061,2023-09-18,12.058071843437322,4
FP1-061,2023-09-25,11.245159156601673,4
FP1-061,2023-10-02,11.827862303752106,4
FP1-061,2023-10-09,11.338659413023407,4
FP1-061,2023-10-16,10.270708173098253,4
FP1-061,2023-10-23,9.796679045286766,4
FP1-061,2023-10-30,9.147404176996059,4
FP1-061,2023-11-06,8.317904910755411,4
FP1-061,2023-11-13,7.966402025525245,4
FP1-061,2023-11-20,7.442979965274367,4
FP1-061,2023-11-27,7.417292564951741,4
FP1-061,2023-12-04,7.183024756948188,4
FP1-061,2023-12-11,8.950232114929351,4
FP1-061,2023-12-18,8.280315314424493,4
FP1-061,2023-12-25,8.151567106706498,4
FP1-062,2023-01-02,7.3514931055498325,4
FP1-062,2023-01-09,7.844614486054035,4
FP1-062,2023-01-16,5.5416353569334635,4
FP1-062,2023-01-23,6.04036406379235,4
FP1-062,2023-01-30,6.02479188777445,4
FP1-062,2023-02-06,6.017885221176337,4
FP1-062,2023-02-13,6.012902653458127,4
FP1-062,2023-02-20,6.833760414496244,4
FP1-062,2023-02-27,7.439539894803587,4
FP1-062,2023-03-06,7.313933887646626,4
FP1-062,2023-03-13,7.225312519114561,4
FP1-062,2023-03-20,7.164858102256926,4
FP1-062,2023-03-27,7.948606749570973,4
FP1-062,2023-04-03,9.174905007100174,4
FP1-062,2023-04-10,8.496526653398417,4
FP1-062,2023-04-17,8.356922874485441,4
FP1-062,2023-04-24,8.258050643683756,4
FP1-062,2023-05-01,8.737851032977371,4
FP1-062,2023-05-08,9.091484930647466,4
FP1-062,2023-05-15,9.947984156619116,4
FP1-062,2023-05-22,7.428049584041023,4
FP1-062,2023-05-29,8.60769289178913,4
FP1-062,2023-06-05,8.652791214945843,4
FP1-062,2023-06-12,8.691033659290238,4
FP1-062,2023-06-19,8.695892616697291,4
FP1-062,2023-06-26,7.712716908499263,4
FP1-062,2023-07-03,7.776291709491386,4
FP1-062,2023-07-10,6.027434820615404,4
FP1-062,2023-07-17,6.28525422363205,4
FP1-062,2023-07-24,6.218984425213103,4
FP1-062,2023-07-31,4.650769383852724,4
FP1-062,2023-08-07,5.798115505654549,4
FP1-062,2023-08-14,6.85930177295075,4
FP1-062,2023-08-21,6.8872447899992855,4
FP1-062,2023-08-28,7.101601498899662,4
FP1-062,2023-09-04,7.277243264273219,4
FP1-062,2023-09-11,7.6252286169613885,4
FP1-062,2023-09-18,7.705604472192261,4
FP1-062,2023-09-25,7.9777382645233175,4
FP1-062,2023-10-02,6.4881523576999705,4
FP1-062,2023-10-09,6.938356432610386,4
FP1-062,2023-10-16,5.73527125544466,4
FP1-062,2023-10-23,6.360551442664412,4
FP1-062,2023-10-30,8.684680779064271,4
FP1-062,2023-11-06,8.788583362327623,4
FP1-062,2023-11-13,8.943736415532447,4
FP1-062,2023-11-20,9.077758944557385,4
FP1-062,2023-11-27,8.914014502750707,4
FP1-062,2023-12-04,9.056436101490334,4
FP1-062,2023-12-11,9.161519121618138,4
FP1-062,2023-12-18,9.272371607173538,4
FP1-062,2023-12-25,9.33794881962828,4
FP1-063,2023-01-02,14.736614609767683,4
FP1-063,2023-01-09,14.666774781075917,4
FP1-063,2023-01-16,13.296578233807187,4
FP1-063,2023-01-23,9.718427716189886,4
FP1-063,2023-01-30,6.458497624011449,4
FP1-063,2023-02-06,4.15690883037632,4
FP1-063,2023-02-13,3.64183395142847,4
FP1-063,2023-02-20,4.370689008192518,4
